UPDATE_SERVICE_SITE,SQL_TRIGGER
DELETE_SERVICE_RECEIPT,SQL_TRIGGER
UPDATE_SHIPPER_LINE,SQL_TRIGGER
V_AD_CUST_CONTACT,SQL_TRIGGER
UPDATE_SERVICE_DISPATCH,SQL_TRIGGER
UPDATE_BANK_ACCOUNT,SQL_TRIGGER
V_AI_CUST_CONT,SQL_TRIGGER
UPDATE_SERVICE_DISPATCHED,SQL_TRIGGER
UPDATE_SERVICE_RECEIPT,SQL_TRIGGER
DELETE_ACCOUNT_BALANCE,SQL_TRIGGER
V_AU_CUST_CONT,SQL_TRIGGER
UPDATE_SERVICE_RCVR_DISP,SQL_TRIGGER
DELETE_SHIPMENT_DIST,SQL_TRIGGER
INSERT_ACCOUNT_BALANCE,SQL_TRIGGER
UPDATE_SHIPMENT_DIST,SQL_TRIGGER
UPDATE_ACCOUNT_BALANCE,SQL_TRIGGER
UPDATE_SHIPTO_ADDRESS,SQL_TRIGGER
DELETE_ACCOUNT_BAL_DIM,SQL_TRIGGER
UPDATE_SHOP_RESOURCE,SQL_TRIGGER
DELETE_SHIPPER,SQL_TRIGGER
INSERT_ACCOUNT_BAL_DIM,SQL_TRIGGER
V_DE_INSTALLMENT,SQL_TRIGGER
UPDATE_SPLIT_TRANS,SQL_TRIGGER
INSERT_SHIPPER,SQL_TRIGGER
UPDATE_ACCOUNT_BAL_DIM,SQL_TRIGGER
V_AI_INSTALLMENT,SQL_TRIGGER
UPDATE_TEST,SQL_TRIGGER
UPDATE_SHIPPER,SQL_TRIGGER
DELETE_ACCOUNT_BUDGET,SQL_TRIGGER
V_AU_INSTALLMENT,SQL_TRIGGER
UPDATE_TEST_STEP,SQL_TRIGGER
INSERT_ACCOUNT_BUDGET,SQL_TRIGGER
V_DE_INST_LINE,SQL_TRIGGER
UPDATE_TRACE,SQL_TRIGGER
UPDATE_ACCOUNT_BUDGET,SQL_TRIGGER
V_AI_INST_LINE,SQL_TRIGGER
UPDATE_TRACE_NUMBERING,SQL_TRIGGER
INSERT_ACCOUNTING_ENTITY,SQL_TRIGGER
V_AU_INST_LINE,SQL_TRIGGER
UPDATE_UNITS,SQL_TRIGGER
DELETE_SPLIT_TRANS,SQL_TRIGGER
UPDATE_ACCOUNTING_ENTITY,SQL_TRIGGER
V_AD_RECEIVABLE,SQL_TRIGGER
UPDATE_UNITS_CONVERSION,SQL_TRIGGER
DELETE_STAGE,SQL_TRIGGER
DELETE_ADJUSTMENT_DIST,SQL_TRIGGER
V_AU_RECEIVABLE,SQL_TRIGGER
UPDATE_UNP_MNT_CALLS,SQL_TRIGGER
UPDATE_TASK,SQL_TRIGGER
DELETE_BANK_ADJ_CURR,SQL_TRIGGER
V_AI_EMPLOYEE,SQL_TRIGGER
DELETE_VEND_CONTACT,SQL_TRIGGER
DELETE_TEST,SQL_TRIGGER
INSERT_BANK_ADJ_CURR,SQL_TRIGGER
